"Method","tau","n","p","seed","beta0","beta1","beta2","time"
"two_step_Neyman",0.9,10000,2,41,2.85291925119443,-1.48504375333803,-5.72872209771728,0.113
"two_step_LS",0.9,10000,2,41,2.48225249456607,-0.79695321552975,-6.04516498233775,0.113
"mRock",0.9,10000,2,41,0.142949491137449,-0.0895615095184605,-4.3932610353673,2.245
"mRock_global",0.9,10000,2,41,2.45999193962772,-2.91561510994961,-4.22346624954223,19.047
"two_step_Neyman",0.9,10000,2,410,-2.68316669153875,2.5004344869645,0.950715500968897,0.122
"two_step_LS",0.9,10000,2,410,-4.00365114648701,3.57389903973638,1.19192697193013,0.122
"mRock",0.9,10000,2,410,-0.159687268685932,0.173828812410517,0.783243857200333,1.922
"mRock_global",0.9,10000,2,410,-1.31648287801765,1.29380532186439,1.2794420287354,15.148
"two_step_Neyman",0.9,10000,2,411,0.809782886253451,-0.900995288305197,0.060865522492648,0.0899999999999999
"two_step_LS",0.9,10000,2,411,0.944414101939582,-1.4381487580557,0.477703396112915,0.0899999999999999
"mRock",0.9,10000,2,411,0.254689185336276,-0.195351803972184,0.0486245887028218,1.94
"mRock_global",0.9,10000,2,411,3.88077078415791,-1.35916406422985,-1.89792962750651,15.006
"two_step_Neyman",0.9,10000,2,412,1.19178416237967,-1.14896998526527,0.122029031956444,0.0850000000000009
"two_step_LS",0.9,10000,2,412,1.65155868819492,-1.23205687248541,-0.235432374699073,0.0850000000000009
"mRock",0.9,10000,2,412,-0.0457540453537497,0.0503375593595883,0.218221139847046,1.93
"mRock_global",0.9,10000,2,412,-1.14786777390022,1.65297185490468,-0.301998391069247,14.88
"two_step_Neyman",0.9,10000,2,413,-3.31838401273826,2.62186641432706,1.61058574045597,0.109000000000002
"two_step_LS",0.9,10000,2,413,0.0532997852704371,-0.290996025407521,1.18992462286077,0.109000000000002
"mRock",0.9,10000,2,413,-0.129460511577564,0.109687557304097,1.11581549773588,1.935
"mRock_global",0.9,10000,2,413,0.425428391433075,-0.360921882012535,1.32524224335339,14.993
"two_step_Neyman",0.9,10000,2,414,-3.34741581423422,2.43978796615967,-0.722945004345988,0.0910000000000011
"two_step_LS",0.9,10000,2,414,-0.219849675093506,0.639108105903011,-2.04722782406179,0.0910000000000011
"mRock",0.9,10000,2,414,0.0591191366813435,-0.0376212268811424,-1.38768103724433,1.926
"mRock_global",0.9,10000,2,414,-0.427775020453145,0.588643763839763,-1.41372579642793,17.595
"two_step_Neyman",0.9,10000,2,415,4.89311716527485,-3.44302579418874,0.150130826078652,0.0959999999999965
"two_step_LS",0.9,10000,2,415,3.65944145783215,-3.21723485877379,1.15673222712,0.0959999999999965
"mRock",0.9,10000,2,415,0.129922566443692,-0.119429921845908,1.62365693218875,1.93
"mRock_global",0.9,10000,2,415,-0.426494692372853,0.908284151817311,0.992174081353156,20.603
"two_step_Neyman",0.9,10000,2,416,3.87923623496584,-3.89154140997614,2.11070249449202,0.111999999999995
"two_step_LS",0.9,10000,2,416,1.09366289366203,-1.52737941908391,2.55464540845138,0.111999999999995
"mRock",0.9,10000,2,416,0.390828407176437,-0.378826750710219,2.32247693297032,1.912
"mRock_global",0.9,10000,2,416,0.692664485979559,-0.213263137062621,1.66906635738212,20.731
"two_step_Neyman",0.9,10000,2,417,-3.70604089644048,3.36776971599318,0.615728850828091,0.123000000000001
"two_step_LS",0.9,10000,2,417,-3.0808523143042,2.2240448728626,1.13521067176201,0.123000000000001
"mRock",0.9,10000,2,417,-0.184520834962076,0.15624611238132,0.204341781102983,1.965
"mRock_global",0.9,10000,2,417,-1.25544556759344,1.32827735278529,0.321625190414366,14.649
"two_step_Neyman",0.9,10000,2,418,-3.41368095315909,0.844008031828109,-0.867921495789915,0.118000000000002
"two_step_LS",0.9,10000,2,418,-0.302156512913239,-1.79736538088799,-1.32560614590535,0.118000000000002
"mRock",0.9,10000,2,418,-0.0974569499091125,-0.0172313993487516,-3.28552837615007,1.917
"mRock_global",0.9,10000,2,418,0.524952819184324,-0.0204214703612906,-3.27847937443661,14.866
"two_step_Neyman",0.9,10000,2,419,-0.227453236647229,-2.31941783225394,1.36110602679695,0.105
"two_step_LS",0.9,10000,2,419,-0.0361293851869613,-1.32697651790223,0.188291211695557,0.105
"mRock",0.9,10000,2,419,0.0712879558339896,-0.271082027569459,-0.776574009324136,1.948
"mRock_global",0.9,10000,2,419,0.878525818362991,-1.34994026385583,-0.144854959888733,14.943
"two_step_Neyman",0.9,10000,2,42,-2.39783164106479,-0.180335107284431,4.60466060179616,0.0899999999999963
"two_step_LS",0.9,10000,2,42,-1.96664473227678,1.27226002283856,2.66530461075028,0.0899999999999963
"mRock",0.9,10000,2,42,-0.153290113189913,0.0623733215950826,2.20151358500145,1.928
"mRock_global",0.9,10000,2,42,-0.52244125634834,0.385778382025907,3.10620216341646,20.896
"two_step_Neyman",0.9,10000,2,420,-6.16210138051328,2.63973307460233,5.82557591357465,0.0859999999999985
"two_step_LS",0.9,10000,2,420,-4.11018239349358,2.23028984546598,4.21004756444611,0.0859999999999985
"mRock",0.9,10000,2,420,-0.429622285323546,0.299970856808474,2.63509904488036,1.934
"mRock_global",0.9,10000,2,420,-1.74443473020029,1.37219765244547,3.53593861347143,15.024
"two_step_Neyman",0.9,10000,2,421,-1.72320945957015,-1.17471023772059,3.83605411470755,0.097999999999999
"two_step_LS",0.9,10000,2,421,-1.64372012390137,-1.06839537711787,3.64988599744053,0.097999999999999
"mRock",0.9,10000,2,421,0.0278030958335993,-0.221231719624737,1.34647939902119,1.95
"mRock_global",0.9,10000,2,421,0.287967993708696,-0.953727107926578,1.87646765189078,15.026
"two_step_Neyman",0.9,10000,2,422,-2.1757670893291,0.38871355933863,6.11805006028915,0.0970000000000013
"two_step_LS",0.9,10000,2,422,-4.23346934843022,0.626378765980639,7.93628791845123,0.0970000000000013
"mRock",0.9,10000,2,422,-0.0870615954983514,-0.0267125183727068,4.43251074641556,1.92
"mRock_global",0.9,10000,2,422,-0.840829582902079,0.45949638195081,5.39025271235005,14.82
"two_step_Neyman",0.9,10000,2,423,-1.90939183253468,1.83476529247959,2.90445858584879,0.0890000000000022
"two_step_LS",0.9,10000,2,423,-2.38818696212518,3.00033749150013,2.2338706747346,0.0890000000000022
"mRock",0.9,10000,2,423,-0.0740946880798843,0.13939796674821,2.74346763613347,1.903
"mRock_global",0.9,10000,2,423,0.73134255511272,-0.445802771027216,2.52046366219997,14.424
"two_step_Neyman",0.9,10000,2,424,-1.53125719235885,1.69140021673296,-1.08509312628289,0.119000000000007
"two_step_LS",0.9,10000,2,424,0.367000019544984,0.35319167603414,-1.6218200833241,0.119000000000007
"mRock",0.9,10000,2,424,-0.144537745626469,0.0493006813783605,-0.749926103834696,2.026
"mRock_global",0.9,10000,2,424,-0.974945161731268,0.526326456714464,-0.265457304053982,17.887
"two_step_Neyman",0.9,10000,2,425,-1.13747525242381,2.68732346154328,-3.33347351232305,0.0839999999999996
"two_step_LS",0.9,10000,2,425,-0.638760301325188,1.52892721016621,-2.68733816143232,0.0839999999999996
"mRock",0.9,10000,2,425,-0.169864991393515,0.136939584064109,-1.61319378371446,1.971
"mRock_global",0.9,10000,2,425,1.00497177093055,-0.0550791868650555,-3.08477789016686,14.683
"two_step_Neyman",0.9,10000,2,426,-4.10489995397181,4.46739848734044,3.10257694092098,0.100000000000001
"two_step_LS",0.9,10000,2,426,-2.22125315542799,1.83235423421249,3.88133183600043,0.100000000000001
"mRock",0.9,10000,2,426,-0.384045546868297,0.260651123181553,3.8399492611765,2.367
"mRock_global",0.9,10000,2,426,0.880927534461219,0.161905457993119,2.81761154457247,19.367
"two_step_Neyman",0.9,10000,2,427,-4.8029813180497,1.55340649280309,3.91279538921812,0.138000000000005
"two_step_LS",0.9,10000,2,427,-3.16965601030115,1.68349319376324,2.17177659802347,0.138000000000005
"mRock",0.9,10000,2,427,-0.248174819143918,0.199553597247073,0.850243962842896,2.117
"mRock_global",0.9,10000,2,427,1.86886026255793,-1.49441719557593,1.32279029669446,19.761
"two_step_Neyman",0.9,10000,2,428,-3.35367943729685,2.32250955525907,1.66902105873889,0.114999999999995
"two_step_LS",0.9,10000,2,428,-1.9739768361743,0.322332967387859,2.2937691227929,0.114999999999995
"mRock",0.9,10000,2,428,-0.387979641538182,0.315690474690061,0.893716021027117,2.105
"mRock_global",0.9,10000,2,428,-3.04236538037841,2.68996332958861,1.45276327070138,18.005
"two_step_Neyman",0.9,10000,2,429,1.73735686369047,-0.515490972581599,-1.59201759227911,0.135999999999996
"two_step_LS",0.9,10000,2,429,2.05377893567345,-2.03238268057297,-0.360556626986266,0.135999999999996
"mRock",0.9,10000,2,429,-0.0892040724380392,0.074517670141057,-0.386820890040383,2.091
"mRock_global",0.9,10000,2,429,-0.102985096285714,-0.309984693682643,-0.333945776829722,18.464
"two_step_Neyman",0.9,10000,2,43,2.76367145708132,-4.15108083759066,2.32409622605817,0.0890000000000022
"two_step_LS",0.9,10000,2,43,0.876040524215247,-3.20812963313965,3.26865272336833,0.0890000000000022
"mRock",0.9,10000,2,43,0.238041345457433,-0.306860766497981,1.07279271220192,2.039
"mRock_global",0.9,10000,2,43,1.17997642543902,-1.44143652780067,1.79280349651903,15.19
"two_step_Neyman",0.9,10000,2,430,-0.675884821391839,-0.763566633580596,2.48942054860181,0.152000000000001
"two_step_LS",0.9,10000,2,430,-2.52234889033943,0.446393439072114,3.11377706537647,0.152000000000001
"mRock",0.9,10000,2,430,0.00787862569823883,-0.0974788634929165,1.33012996047121,2.113
"mRock_global",0.9,10000,2,430,-0.0607715271250484,-0.13566507126567,1.2735979427254,18.427
"two_step_Neyman",0.9,10000,2,431,4.04898706447605,-5.72680641298669,1.42196918310781,0.0919999999999987
"two_step_LS",0.9,10000,2,431,0.971797580352222,-1.54752268867285,0.309481291932855,0.0919999999999987
"mRock",0.9,10000,2,431,0.463628451102248,-0.489786690975759,-0.049691136549356,2.026
"mRock_global",0.9,10000,2,431,2.1615607170632,-1.47871585647842,-0.0728521177980213,21.383
"two_step_Neyman",0.9,10000,2,432,4.5721914981177,-3.12548530441397,0.618868225715246,0.0859999999999985
"two_step_LS",0.9,10000,2,432,2.9112688967007,-1.1078980130043,0.280877959175854,0.0859999999999985
"mRock",0.9,10000,2,432,0.505638459978177,-0.557348080360745,2.34768516688241,1.949
"mRock_global",0.9,10000,2,432,-0.0407098488438162,-0.169817176768605,2.29201449138114,15.438
"two_step_Neyman",0.9,10000,2,433,-0.666781233037314,2.88354189736036,-6.19218603905809,0.0949999999999989
"two_step_LS",0.9,10000,2,433,0.473267454883215,1.40541284189136,-5.83824913201971,0.0949999999999989
"mRock",0.9,10000,2,433,-0.0256964789993255,0.0757668311980653,-3.95164295911103,1.952
"mRock_global",0.9,10000,2,433,0.644724624513201,0.411562817172026,-5.42161435927612,18.146
"two_step_Neyman",0.9,10000,2,434,1.3486555165574,-1.74326094687252,-0.0889038194903549,0.0909999999999975
"two_step_LS",0.9,10000,2,434,1.19385946825746,-1.21456260660366,-0.444373006767748,0.0909999999999975
"mRock",0.9,10000,2,434,-0.164937254146273,0.0798411422997516,-0.186631764148061,1.887
"mRock_global",0.9,10000,2,434,1.89667228556011,-2.06219292933199,-0.0597197222759149,14.461
"two_step_Neyman",0.9,10000,2,435,-0.189123227197209,0.449478379144519,2.28126041914679,0.0890000000000022
"two_step_LS",0.9,10000,2,435,0.184216223699538,-0.45673369117266,2.82822429203031,0.0890000000000022
"mRock",0.9,10000,2,435,0.0138792398532388,-0.0426746133333373,2.71660716924572,1.942
"mRock_global",0.9,10000,2,435,1.09480886509435,-0.508652644668401,2.21380548713753,14.925
"two_step_Neyman",0.9,10000,2,436,0.881401551759174,-1.98099139803937,0.754686085512304,0.0849999999999937
"two_step_LS",0.9,10000,2,436,-0.201086703864497,-2.21491345436568,2.09484481497989,0.0849999999999937
"mRock",0.9,10000,2,436,0.130814572387076,-0.206019406568172,-0.223007026995305,1.961
"mRock_global",0.9,10000,2,436,0.832260158885335,-1.12481347754791,0.307016202379728,20.786
"two_step_Neyman",0.9,10000,2,437,0.410798645785776,-1.19916946875557,0.207862950837551,0.131
"two_step_LS",0.9,10000,2,437,0.675088381303705,-2.01126452826846,0.795427245309682,0.131
"mRock",0.9,10000,2,437,0.115506231841577,-0.0769009256437774,-0.395331128651989,1.967
"mRock_global",0.9,10000,2,437,1.41364408706861,0.176688934307147,-1.85059811391663,14.952
"two_step_Neyman",0.9,10000,2,438,-0.824603582834764,2.54613108910558,-1.60198055166269,0.0919999999999987
"two_step_LS",0.9,10000,2,438,0.731213806849189,-0.173640287095248,-0.419314041104727,0.0919999999999987
"mRock",0.9,10000,2,438,-0.188598286244721,0.181532304197305,0.410710451933852,1.932
"mRock_global",0.9,10000,2,438,-1.48740836260653,1.08055096095596,0.553136958968736,17.68
"two_step_Neyman",0.9,10000,2,439,2.16581114384345,-3.1291696652183,2.21537762968381,0.0980000000000061
"two_step_LS",0.9,10000,2,439,2.64325010781549,-1.65159601060651,0.224187417167144,0.0980000000000061
"mRock",0.9,10000,2,439,0.397901945620375,-0.428505963473926,1.41503506885003,1.961
"mRock_global",0.9,10000,2,439,1.79306286965502,-1.81822062370187,1.77777050335085,17.94
"two_step_Neyman",0.9,10000,2,44,-0.433484896275198,3.84781749921725,-5.48332879920713,0.103000000000002
"two_step_LS",0.9,10000,2,44,-0.930935185144061,1.80234385485068,-2.98549608284969,0.103000000000002
"mRock",0.9,10000,2,44,-0.443621699367331,0.487216132548787,-2.00303482838221,2.04
"mRock_global",0.9,10000,2,44,-0.169101482440627,0.563715841109123,-2.9984934990993,15.468
"two_step_Neyman",0.9,10000,2,440,-5.4190445835571,2.95581540858146,2.12345034091477,0.0919999999999987
"two_step_LS",0.9,10000,2,440,-3.09279546521847,1.87863468620066,0.897853494888253,0.0919999999999987
"mRock",0.9,10000,2,440,-0.246126661639854,0.194773607370931,-0.116437019795498,1.956
"mRock_global",0.9,10000,2,440,-1.91120639494312,1.60800534847214,0.842376738874535,15.043
"two_step_Neyman",0.9,10000,2,441,-0.756730067802215,1.54488785447621,-3.90423779495838,0.100999999999999
"two_step_LS",0.9,10000,2,441,1.25454474413251,-0.212428273122879,-4.14809367881624,0.100999999999999
"mRock",0.9,10000,2,441,0.159998734106384,-0.0553168224568359,-3.08833303946008,2.288
"mRock_global",0.9,10000,2,441,-0.756868140819751,1.01372202139085,-3.42391518996796,16.107
"two_step_Neyman",0.9,10000,2,442,0.252045791181428,0.893347843247969,-1.05564834072115,0.0829999999999984
"two_step_LS",0.9,10000,2,442,-0.891591689676209,1.2943740400636,-0.374521179017805,0.0829999999999984
"mRock",0.9,10000,2,442,-0.103707628369766,0.150126496557664,0.160359841193483,1.981
"mRock_global",0.9,10000,2,442,-0.320999721964895,0.0981306015059666,0.00904954178717787,14.965
"two_step_Neyman",0.9,10000,2,443,1.16261716686723,-2.32814618553532,-2.03855777679507,0.0910000000000011
"two_step_LS",0.9,10000,2,443,-0.158124171471555,-0.866917038442005,-2.1759438598681,0.0910000000000011
"mRock",0.9,10000,2,443,0.27680200704958,-0.262177454269092,-3.03600630371392,1.967
"mRock_global",0.9,10000,2,443,0.374124018904945,-0.0436661561136273,-3.01792553394503,14.986
"two_step_Neyman",0.9,10000,2,444,-0.142135967029976,0.997419231212761,-0.453377850891258,0.103999999999999
"two_step_LS",0.9,10000,2,444,0.683369469699358,0.153207214954401,-0.439941478133946,0.103999999999999
"mRock",0.9,10000,2,444,0.0124748189719828,0.0278305866832582,0.53144635738002,1.992
"mRock_global",0.9,10000,2,444,-1.01417271630847,0.855009367393256,0.394583738274378,15.193
"two_step_Neyman",0.9,10000,2,445,1.94781747927426,-0.536015213668952,-1.03485995660058,0.0820000000000007
"two_step_LS",0.9,10000,2,445,1.94761300424203,-1.17120412515608,-0.409922169492404,0.0820000000000007
"mRock",0.9,10000,2,445,0.144288718747349,-0.137539245772271,0.560289837085676,2.009
"mRock_global",0.9,10000,2,445,0.296020294976731,1.24717893026406,-0.914011682020401,20.792
"two_step_Neyman",0.9,10000,2,446,0.242413259057294,2.09795767143307,-2.7213533978511,0.0989999999999966
"two_step_LS",0.9,10000,2,446,1.1583822047688,0.403397268043729,-1.91790872555028,0.0989999999999966
"mRock",0.9,10000,2,446,0.0477430434249966,0.242039652822772,-0.647236147881728,2.016
"mRock_global",0.9,10000,2,446,0.174403387790573,-0.0636772574769515,-0.772677112246029,17.682
"two_step_Neyman",0.9,10000,2,447,1.13176113824262,-0.86076587041641,0.574885836337231,0.0910000000000011
"two_step_LS",0.9,10000,2,447,1.7264347759832,-0.832356403897019,-0.0576455211125619,0.0910000000000011
"mRock",0.9,10000,2,447,0.153858189113886,-0.0714831900098085,1.01134166077834,1.928
"mRock_global",0.9,10000,2,447,2.49671254444891,-2.21429447278042,0.334685290077473,14.896
"two_step_Neyman",0.9,10000,2,448,-3.21979398283781,2.35415239798739,2.26118626795333,0.0859999999999985
"two_step_LS",0.9,10000,2,448,-1.85412878124964,-0.0326297798269346,3.35663898051581,0.0859999999999985
"mRock",0.9,10000,2,448,-0.150548736842025,0.0605714586514821,1.73804888826805,2.046
"mRock_global",0.9,10000,2,448,1.59218627953223,-1.57340580647714,1.73699836459299,18.409
"two_step_Neyman",0.9,10000,2,449,-3.06594374431895,1.32172360908442,-1.02919978347802,0.0869999999999997
"two_step_LS",0.9,10000,2,449,-2.32111550383265,1.52127146141458,-1.95993311269734,0.0869999999999997
"mRock",0.9,10000,2,449,0.0261150493187063,0.00879444023274312,-2.69846585816796,2.067
"mRock_global",0.9,10000,2,449,1.30000526070976,-1.29356197778374,-2.23954196597322,15.382
"two_step_Neyman",0.9,10000,2,45,-1.68323810842037,2.556084226105,-2.22074466568107,0.137999999999998
"two_step_LS",0.9,10000,2,45,-2.47265676062108,2.62346934178302,-1.45942927827535,0.137999999999998
"mRock",0.9,10000,2,45,-0.154193214020443,0.18479245806453,-1.16486119293707,1.984
"mRock_global",0.9,10000,2,45,-1.72754853900912,1.4642987619483,-1.16045853069892,17.67
"two_step_Neyman",0.9,10000,2,450,-0.489600580938644,-2.42373552078793,5.66952214376229,0.125
"two_step_LS",0.9,10000,2,450,0.250248180436794,-2.45843546113743,4.9490248240045,0.125
"mRock",0.9,10000,2,450,0.0405928533763307,-0.152310051205628,2.97995838938253,1.947
"mRock_global",0.9,10000,2,450,1.89136794005174,-1.44173254996904,3.2547146261149,20.647
"two_step_Neyman",0.9,10000,2,451,4.82050172829687,-0.125626296239559,-6.59971775164787,0.0839999999999996
"two_step_LS",0.9,10000,2,451,2.59640367515214,1.19533096676904,-5.69102662538305,0.0839999999999996
"mRock",0.9,10000,2,451,0.408241750506408,-0.183680583972958,-2.1854663551038,1.962
"mRock_global",0.9,10000,2,451,-0.00439424677780487,0.0624497222093816,-2.90903334809155,14.857
"two_step_Neyman",0.9,10000,2,452,0.784224734651708,-0.403175642155386,-0.393337244312093,0.106000000000002
"two_step_LS",0.9,10000,2,452,1.79092999625723,-2.33276679936056,0.555441478811602,0.106000000000002
"mRock",0.9,10000,2,452,0.191709826297104,-0.0567873478877994,-0.0352322105215279,1.946
"mRock_global",0.9,10000,2,452,-0.0820302328692737,0.94577825809922,-0.840631646910936,17.652
"two_step_Neyman",0.9,10000,2,453,0.956317425993889,-0.985314392481624,-0.489321131816155,0.0840000000000032
"two_step_LS",0.9,10000,2,453,2.15687832348506,-1.38684740628485,-1.30021531352436,0.0840000000000032
