"Method","tau","n","p","seed","num_bin","beta0","beta1","time"
"mRock_kNN_bs_Neyman",0.8,5000,1,34,5,-0.358790391149635,2.02723879096743,9.727
"mRock_kNN_global_linear_Neyman",0.8,5000,1,34,5,-0.387109103857624,2.12665076770848,9.915
"mRock_kNN_bs_Neyman",0.8,5000,1,34,10,-0.0101660450579621,-0.610308678764355,9.655
"mRock_kNN_global_linear_Neyman",0.8,5000,1,34,10,-0.0313848979517659,-0.566401941801246,9.327
"mRock_kNN_bs_Neyman",0.8,5000,1,34,15,0.0186437453670911,-0.75910645885746,9.583
"mRock_kNN_global_linear_Neyman",0.8,5000,1,34,15,-0.0124830448456881,-0.632912322797296,9.30200000000001
"mRock_kNN_bs_Neyman",0.8,5000,1,34,17,0.0526365234386321,-1.04443997450309,9.592
"mRock_kNN_global_linear_Neyman",0.8,5000,1,34,17,0.0325169008379418,-0.936632001335923,9.288
"mRock_kNN_bs_Neyman",0.8,5000,1,34,20,0.0306090112300681,-0.599739342064481,9.587
"mRock_kNN_global_linear_Neyman",0.8,5000,1,34,20,0.0192554588446758,-0.493787080988909,9.28999999999999
"mRock_kNN_bs_Neyman",0.8,5000,1,34,25,0.254099450443255,-1.28395415663773,9.58
"mRock_kNN_global_linear_Neyman",0.8,5000,1,34,25,0.228668304274926,-1.15177247278754,9.306
"mRock_kNN_bs_Neyman",0.8,5000,1,34,30,-0.102114922517861,-0.409859824172102,9.624
"mRock_kNN_global_linear_Neyman",0.8,5000,1,34,30,-0.114864883835319,-0.326492988767583,9.226
"two_step_Neyman",0.8,5000,1,34,NA,0.338456528729777,0.104301628972578,0.0270000000000152
"two_step_LS",0.8,5000,1,34,NA,-0.397379096834603,1.05120076913829,0.0120000000000005
"Average of linear quantiles",0.8,5000,1,34,NA,-0.169724795238714,-0.293795269002743,0.438999999999993
"mRock_kNN_bs_Neyman",0.8,5000,1,35,5,1.11323682636469,-3.24339240301934,9.797
"mRock_kNN_global_linear_Neyman",0.8,5000,1,35,5,1.12419005939498,-3.25034780279121,10.068
"mRock_kNN_bs_Neyman",0.8,5000,1,35,10,0.897108408709282,-1.99541920057916,9.725
"mRock_kNN_global_linear_Neyman",0.8,5000,1,35,10,0.920047436289099,-2.0314563519895,9.463
"mRock_kNN_bs_Neyman",0.8,5000,1,35,15,0.346380280882946,0.0165138568320771,9.67399999999999
"mRock_kNN_global_linear_Neyman",0.8,5000,1,35,15,0.388277372041605,0.01925632608814,9.456
"mRock_kNN_bs_Neyman",0.8,5000,1,35,17,0.481882825249183,-0.640645008335952,9.736
"mRock_kNN_global_linear_Neyman",0.8,5000,1,35,17,0.518491485397215,-0.647062738439956,9.45399999999999
"mRock_kNN_bs_Neyman",0.8,5000,1,35,20,0.548413031079899,-0.995783669340256,9.676
"mRock_kNN_global_linear_Neyman",0.8,5000,1,35,20,0.556124434640518,-0.954212387401896,9.413
"mRock_kNN_bs_Neyman",0.8,5000,1,35,25,0.749396668117325,-1.70145426022272,9.682
"mRock_kNN_global_linear_Neyman",0.8,5000,1,35,25,0.805009954730596,-1.80135460996422,9.425
"mRock_kNN_bs_Neyman",0.8,5000,1,35,30,0.791746105110277,-1.83265638332561,9.66999999999999
"mRock_kNN_global_linear_Neyman",0.8,5000,1,35,30,0.819111354042827,-1.81918700763153,9.352
"two_step_Neyman",0.8,5000,1,35,NA,0.121877333874642,-0.206138918488165,0.0310000000000059
"two_step_LS",0.8,5000,1,35,NA,1.38368624906721,-1.76613719864068,0.0169999999999959
"Average of linear quantiles",0.8,5000,1,35,NA,0.439203113168305,-1.63719283031513,0.381
"mRock_kNN_bs_Neyman",0.8,5000,1,36,5,-0.311768099000625,-0.710619060594155,9.182
"mRock_kNN_global_linear_Neyman",0.8,5000,1,36,5,-0.313453145653101,-0.712295699037298,9.326
"mRock_kNN_bs_Neyman",0.8,5000,1,36,10,-0.249748493383766,-0.775699142334886,9.149
"mRock_kNN_global_linear_Neyman",0.8,5000,1,36,10,-0.2603538923088,-0.780646198358426,8.834
"mRock_kNN_bs_Neyman",0.8,5000,1,36,15,-0.165494346207762,-0.979693918932398,9.085
"mRock_kNN_global_linear_Neyman",0.8,5000,1,36,15,-0.183557150016167,-0.985857220451521,8.832
"mRock_kNN_bs_Neyman",0.8,5000,1,36,17,-0.0846173379305126,-1.57992427002516,9.101
"mRock_kNN_global_linear_Neyman",0.8,5000,1,36,17,-0.0868981122983672,-1.53747122593929,8.749
"mRock_kNN_bs_Neyman",0.8,5000,1,36,20,-0.298569801709958,-0.601628065476731,9.11199999999999
"mRock_kNN_global_linear_Neyman",0.8,5000,1,36,20,-0.297007286954406,-0.602526867419144,8.842
"mRock_kNN_bs_Neyman",0.8,5000,1,36,25,-0.252470732386459,-0.716813074485287,9.161
"mRock_kNN_global_linear_Neyman",0.8,5000,1,36,25,-0.257475229890132,-0.738277706831298,8.83
"mRock_kNN_bs_Neyman",0.8,5000,1,36,30,-0.308316251981057,-0.0575575305865357,9.114
"mRock_kNN_global_linear_Neyman",0.8,5000,1,36,30,-0.309693604054315,-0.0541652602146456,8.78399999999999
"two_step_Neyman",0.8,5000,1,36,NA,-1.90665266333953,2.0660157960418,0.0250000000000057
"two_step_LS",0.8,5000,1,36,NA,-1.49601506803729,1.55718380742998,0.0120000000000005
"Average of linear quantiles",0.8,5000,1,36,NA,-0.479616557509192,-0.745184992715792,0.407999999999987
"mRock_kNN_bs_Neyman",0.8,5000,1,37,5,-0.0713414684009619,-0.32289434782426,9.168
"mRock_kNN_global_linear_Neyman",0.8,5000,1,37,5,-0.0786625463634567,-0.246996000783398,9.357
"mRock_kNN_bs_Neyman",0.8,5000,1,37,10,0.481791991492182,-1.67598424047149,9.084
"mRock_kNN_global_linear_Neyman",0.8,5000,1,37,10,0.461088142942353,-1.57983106994062,8.846
"mRock_kNN_bs_Neyman",0.8,5000,1,37,15,0.405379924278621,-1.53414476395791,9.104
"mRock_kNN_global_linear_Neyman",0.8,5000,1,37,15,0.384270686687882,-1.45228320057313,8.844
"mRock_kNN_bs_Neyman",0.8,5000,1,37,17,0.442351815427108,-1.58638147633405,9.09899999999999
"mRock_kNN_global_linear_Neyman",0.8,5000,1,37,17,0.425411768952266,-1.52404206000718,8.84
"mRock_kNN_bs_Neyman",0.8,5000,1,37,20,0.431742511442081,-1.67110200894126,9.11099999999999
"mRock_kNN_global_linear_Neyman",0.8,5000,1,37,20,0.411563359834463,-1.59709591128937,8.87400000000001
"mRock_kNN_bs_Neyman",0.8,5000,1,37,25,0.126513437361327,-0.989912183355571,9.108
"mRock_kNN_global_linear_Neyman",0.8,5000,1,37,25,0.124466816986574,-0.910989669002078,8.816
"mRock_kNN_bs_Neyman",0.8,5000,1,37,30,0.445299162836297,-2.46087525191483,9.047
"mRock_kNN_global_linear_Neyman",0.8,5000,1,37,30,0.440442322535631,-2.39189976918409,8.76499999999999
"two_step_Neyman",0.8,5000,1,37,NA,-0.156381025051758,-0.757599293237448,0.0260000000000105
"two_step_LS",0.8,5000,1,37,NA,-1.69691015741863,1.17274387382268,0.00899999999998613
"Average of linear quantiles",0.8,5000,1,37,NA,0.294327153788629,-2.46251696948143,0.401999999999987
"mRock_kNN_bs_Neyman",0.8,5000,1,38,5,-1.84902581854898,9.41024208461631,9.656
"mRock_kNN_global_linear_Neyman",0.8,5000,1,38,5,-1.85701924715351,9.43441556206675,9.903
"mRock_kNN_bs_Neyman",0.8,5000,1,38,10,-1.07230004870293,5.98969833559586,9.565
"mRock_kNN_global_linear_Neyman",0.8,5000,1,38,10,-1.07263449487782,5.98613930751011,9.266
"mRock_kNN_bs_Neyman",0.8,5000,1,38,15,-1.62323411161633,8.52177666465275,9.599
"mRock_kNN_global_linear_Neyman",0.8,5000,1,38,15,-1.61962256403459,8.51641729417759,9.223
"mRock_kNN_bs_Neyman",0.8,5000,1,38,17,-1.13597826508812,6.28972100077473,9.47200000000001
"mRock_kNN_global_linear_Neyman",0.8,5000,1,38,17,-1.12416879530431,6.25997432966764,9.303
"mRock_kNN_bs_Neyman",0.8,5000,1,38,20,-1.07342790761539,6.49709451266024,9.509
"mRock_kNN_global_linear_Neyman",0.8,5000,1,38,20,-1.06263848016359,6.47810721973913,9.203
"mRock_kNN_bs_Neyman",0.8,5000,1,38,25,-0.73002896271217,4.46433010830631,9.50700000000001
"mRock_kNN_global_linear_Neyman",0.8,5000,1,38,25,-0.719791839998621,4.45068816327732,9.28200000000001
"mRock_kNN_bs_Neyman",0.8,5000,1,38,30,-0.639486347996377,4.03691692225884,9.49600000000001
"mRock_kNN_global_linear_Neyman",0.8,5000,1,38,30,-0.627332165731152,4.01126110449394,9.24599999999998
"two_step_Neyman",0.8,5000,1,38,NA,-5.28278389567207,10.3537392842616,0.0339999999999918
"two_step_LS",0.8,5000,1,38,NA,-5.08592703823433,10.0827664143508,0.01400000000001
"Average of linear quantiles",0.8,5000,1,38,NA,-0.520028903282101,2.97386363173122,0.474000000000018
"mRock_kNN_bs_Neyman",0.8,5000,1,39,5,-0.0229484548521777,-0.361270504766921,9.488
"mRock_kNN_global_linear_Neyman",0.8,5000,1,39,5,-0.0296851436131247,-0.362081907263999,9.746
"mRock_kNN_bs_Neyman",0.8,5000,1,39,10,-0.280115559499523,0.161933255619147,9.426
"mRock_kNN_global_linear_Neyman",0.8,5000,1,39,10,-0.277884096547862,0.153669949142525,9.136
"mRock_kNN_bs_Neyman",0.8,5000,1,39,15,-0.661894172457091,2.98529233609793,9.386
"mRock_kNN_global_linear_Neyman",0.8,5000,1,39,15,-0.663692229400299,2.99143138604981,9.109
"mRock_kNN_bs_Neyman",0.8,5000,1,39,17,-0.593262340519054,2.21476139970459,9.328
"mRock_kNN_global_linear_Neyman",0.8,5000,1,39,17,-0.597846693025737,2.22741320534837,9.042
"mRock_kNN_bs_Neyman",0.8,5000,1,39,20,-0.563069569211867,2.06161926184105,9.35599999999999
"mRock_kNN_global_linear_Neyman",0.8,5000,1,39,20,-0.580895678320265,2.09176791230767,9.089
"mRock_kNN_bs_Neyman",0.8,5000,1,39,25,-0.565186762813761,2.67693052982133,9.386
"mRock_kNN_global_linear_Neyman",0.8,5000,1,39,25,-0.583573327188181,2.72626357191366,9.051
"mRock_kNN_bs_Neyman",0.8,5000,1,39,30,-0.630048566640497,2.55230772304338,9.374
"mRock_kNN_global_linear_Neyman",0.8,5000,1,39,30,-0.653615659328903,2.57521225082289,9.105
"two_step_Neyman",0.8,5000,1,39,NA,0.878198048111472,0.0347472546429088,0.0260000000000105
"two_step_LS",0.8,5000,1,39,NA,0.248718929009148,0.797412341222753,0.0170000000000243
"Average of linear quantiles",0.8,5000,1,39,NA,-0.42352036639953,0.724710611862761,0.420999999999992
"mRock_kNN_bs_Neyman",0.8,5000,1,4,5,1.57200050957659,-3.89054060933782,9.321
"mRock_kNN_global_linear_Neyman",0.8,5000,1,4,5,1.55590158036607,-3.79145912882973,9.526
"mRock_kNN_bs_Neyman",0.8,5000,1,4,10,1.20220370742903,-3.5336030873695,9.298
"mRock_kNN_global_linear_Neyman",0.8,5000,1,4,10,1.20282987516824,-3.51451192622172,9.048
"mRock_kNN_bs_Neyman",0.8,5000,1,4,15,0.984269126223094,-2.49540231932927,9.25
"mRock_kNN_global_linear_Neyman",0.8,5000,1,4,15,0.983422714696048,-2.45588251390245,9.021
"mRock_kNN_bs_Neyman",0.8,5000,1,4,17,1.23958746040607,-3.71950945011646,9.27199999999999
"mRock_kNN_global_linear_Neyman",0.8,5000,1,4,17,1.23631384290064,-3.68780597504215,8.968
"mRock_kNN_bs_Neyman",0.8,5000,1,4,20,0.982439462499771,-2.60182922422679,9.27499999999999
"mRock_kNN_global_linear_Neyman",0.8,5000,1,4,20,0.974533936559444,-2.55983219247801,8.968
"mRock_kNN_bs_Neyman",0.8,5000,1,4,25,0.955366674340178,-2.39788718813641,9.203
"mRock_kNN_global_linear_Neyman",0.8,5000,1,4,25,0.943830658655914,-2.33461166519275,8.98500000000001
"mRock_kNN_bs_Neyman",0.8,5000,1,4,30,0.898972215921432,-2.40122361040056,9.18000000000001
"mRock_kNN_global_linear_Neyman",0.8,5000,1,4,30,0.908164336406829,-2.41432591093992,9.04300000000001
"two_step_Neyman",0.8,5000,1,4,NA,1.59658880777576,-3.72927573664205,0.0330000000000155
"two_step_LS",0.8,5000,1,4,NA,2.47990711742499,-4.83841904023896,0.00999999999999091
"Average of linear quantiles",0.8,5000,1,4,NA,1.23992443400092,-4.17637158763903,0.335999999999984
"mRock_kNN_bs_Neyman",0.8,5000,1,40,5,0.948572939812602,-0.784227159996632,9.659
"mRock_kNN_global_linear_Neyman",0.8,5000,1,40,5,0.953950622402259,-0.813729630253462,9.88
"mRock_kNN_bs_Neyman",0.8,5000,1,40,10,-0.0292759755136918,2.54296745733618,9.511
"mRock_kNN_global_linear_Neyman",0.8,5000,1,40,10,-0.0264298139022747,2.52089654768206,9.201
"mRock_kNN_bs_Neyman",0.8,5000,1,40,15,0.12315084482213,1.78681820054223,9.562
"mRock_kNN_global_linear_Neyman",0.8,5000,1,40,15,0.123568785714841,1.78633464859853,9.238
"mRock_kNN_bs_Neyman",0.8,5000,1,40,17,-0.00627682192265899,2.33000411038388,9.449
"mRock_kNN_global_linear_Neyman",0.8,5000,1,40,17,-0.000754845189184561,2.32540279238027,9.22
"mRock_kNN_bs_Neyman",0.8,5000,1,40,20,0.0542273007839982,2.04754693962204,9.542
"mRock_kNN_global_linear_Neyman",0.8,5000,1,40,20,0.0553209364046183,2.0519078261655,9.191
"mRock_kNN_bs_Neyman",0.8,5000,1,40,25,-0.0264491836323937,2.73608006399689,9.444
"mRock_kNN_global_linear_Neyman",0.8,5000,1,40,25,-0.0125616556117731,2.69984210952602,9.256
"mRock_kNN_bs_Neyman",0.8,5000,1,40,30,-0.191739763257803,3.37962803658463,9.499
"mRock_kNN_global_linear_Neyman",0.8,5000,1,40,30,-0.194016968000486,3.38108472095099,9.11799999999999
"two_step_Neyman",0.8,5000,1,40,NA,-0.299665285199587,3.01732984526001,0.0370000000000061
"two_step_LS",0.8,5000,1,40,NA,-0.391189675660895,3.14584363944653,0.00899999999998613
"Average of linear quantiles",0.8,5000,1,40,NA,0.121749598036768,1.18101777737273,0.453000000000003
"mRock_kNN_bs_Neyman",0.8,5000,1,41,5,-0.515661877721869,0.0341499165611481,9.215
"mRock_kNN_global_linear_Neyman",0.8,5000,1,41,5,-0.515433646402698,0.0275044161079734,9.296
"mRock_kNN_bs_Neyman",0.8,5000,1,41,10,-0.507015188331955,1.60964072979678,9.138
"mRock_kNN_global_linear_Neyman",0.8,5000,1,41,10,-0.510863206331273,1.62477862316457,8.837
"mRock_kNN_bs_Neyman",0.8,5000,1,41,15,-0.593075919608041,1.45574505638194,9.187
"mRock_kNN_global_linear_Neyman",0.8,5000,1,41,15,-0.604826940393095,1.46409840913725,8.836
"mRock_kNN_bs_Neyman",0.8,5000,1,41,17,-0.585714083482584,1.55788234673325,9.148
"mRock_kNN_global_linear_Neyman",0.8,5000,1,41,17,-0.592188087087387,1.58221143659395,8.846
"mRock_kNN_bs_Neyman",0.8,5000,1,41,20,-0.342533023853913,0.548249292694706,9.14500000000001
"mRock_kNN_global_linear_Neyman",0.8,5000,1,41,20,-0.341603472974543,0.547780800077305,8.85899999999999
"mRock_kNN_bs_Neyman",0.8,5000,1,41,25,-0.120989656613997,-0.196548957924392,9.188
"mRock_kNN_global_linear_Neyman",0.8,5000,1,41,25,-0.138419231154702,-0.206003880393851,8.8
"mRock_kNN_bs_Neyman",0.8,5000,1,41,30,-0.216930249400105,0.0700585244365612,9.13799999999998
"mRock_kNN_global_linear_Neyman",0.8,5000,1,41,30,-0.233970591343616,0.140440478057613,8.79600000000002
"two_step_Neyman",0.8,5000,1,41,NA,-0.417927380286673,-0.00448986680719088,0.0260000000000105
"two_step_LS",0.8,5000,1,41,NA,-1.74424489155982,1.6619818783129,0.00900000000001455
"Average of linear quantiles",0.8,5000,1,41,NA,-0.202442109237618,-1.18905556689205,0.423000000000002
"mRock_kNN_bs_Neyman",0.8,5000,1,42,5,0.701519346451043,-2.22528987012544,9.566
"mRock_kNN_global_linear_Neyman",0.8,5000,1,42,5,0.703257188268664,-2.22337646661991,9.835
"mRock_kNN_bs_Neyman",0.8,5000,1,42,10,0.856275343712364,-2.50669398009255,9.468
"mRock_kNN_global_linear_Neyman",0.8,5000,1,42,10,0.926778324206377,-2.60499685756142,9.228
"mRock_kNN_bs_Neyman",0.8,5000,1,42,15,0.56559759755929,-1.58736952385293,9.483
"mRock_kNN_global_linear_Neyman",0.8,5000,1,42,15,0.622272581003677,-1.68778352987192,9.192
"mRock_kNN_bs_Neyman",0.8,5000,1,42,17,0.631566106682667,-1.6994438840119,9.428
"mRock_kNN_global_linear_Neyman",0.8,5000,1,42,17,0.62702828336389,-1.7212508940334,9.23700000000001
"mRock_kNN_bs_Neyman",0.8,5000,1,42,20,0.501721967615475,-1.36968413875424,9.43600000000001
"mRock_kNN_global_linear_Neyman",0.8,5000,1,42,20,0.588659317168389,-1.49870760618181,9.242
"mRock_kNN_bs_Neyman",0.8,5000,1,42,25,0.968711686209553,-2.60941381514456,9.41500000000001
"mRock_kNN_global_linear_Neyman",0.8,5000,1,42,25,0.959170747561992,-2.62362475642674,9.229
"mRock_kNN_bs_Neyman",0.8,5000,1,42,30,1.2336610679665,-3.25998164196913,9.41200000000001
"mRock_kNN_global_linear_Neyman",0.8,5000,1,42,30,1.22929137847913,-3.24939543966144,9.203
"two_step_Neyman",0.8,5000,1,42,NA,1.39166426749487,-2.49129965095555,0.0260000000000105
"two_step_LS",0.8,5000,1,42,NA,0.991761884767542,-1.95827465790346,0.00900000000001455
"Average of linear quantiles",0.8,5000,1,42,NA,0.465018971609195,-2.33865567943219,0.414999999999992
"mRock_kNN_bs_Neyman",0.8,5000,1,43,5,0.903286587375852,-0.250699585205169,9.938
"mRock_kNN_global_linear_Neyman",0.8,5000,1,43,5,0.840082709801486,-0.0451968145590058,10.338
"mRock_kNN_bs_Neyman",0.8,5000,1,43,10,0.782857362755288,0.510992301285057,9.995
"mRock_kNN_global_linear_Neyman",0.8,5000,1,43,10,0.739686933683388,0.682352395553821,9.562
"mRock_kNN_bs_Neyman",0.8,5000,1,43,15,0.556550449554616,0.987854225143153,9.96900000000001
"mRock_kNN_global_linear_Neyman",0.8,5000,1,43,15,0.506049764454638,1.16853921040003,9.582
"mRock_kNN_bs_Neyman",0.8,5000,1,43,17,0.881289207321326,-0.355936742978813,9.849
"mRock_kNN_global_linear_Neyman",0.8,5000,1,43,17,0.842157899195208,-0.169047624322701,9.562
"mRock_kNN_bs_Neyman",0.8,5000,1,43,20,0.795414146258453,0.235317652569279,9.97800000000001
"mRock_kNN_global_linear_Neyman",0.8,5000,1,43,20,0.761851939366884,0.375002616789118,9.59999999999999
"mRock_kNN_bs_Neyman",0.8,5000,1,43,25,0.720553171223123,0.847387553763156,10.001
"mRock_kNN_global_linear_Neyman",0.8,5000,1,43,25,0.674558238372795,1.02903829479163,9.54400000000001
"mRock_kNN_bs_Neyman",0.8,5000,1,43,30,0.447725200351999,1.7913790421957,9.80700000000002
"mRock_kNN_global_linear_Neyman",0.8,5000,1,43,30,0.418417810549108,1.90173395997822,9.553
"two_step_Neyman",0.8,5000,1,43,NA,-1.99000096960382,4.37564973221771,0.0319999999999823
"two_step_LS",0.8,5000,1,43,NA,-0.944498632270921,3.00366151498719,0.0160000000000196
"Average of linear quantiles",0.8,5000,1,43,NA,0.631912402075443,0.131895144477383,0.444000000000017
"mRock_kNN_bs_Neyman",0.8,5000,1,44,5,0.449962744831305,-0.709411314366321,9.918
"mRock_kNN_global_linear_Neyman",0.8,5000,1,44,5,0.462091987561155,-0.718429947046047,10.165
"mRock_kNN_bs_Neyman",0.8,5000,1,44,10,0.0146448822386271,1.11053245704883,9.927
"mRock_kNN_global_linear_Neyman",0.8,5000,1,44,10,0.0454136767605009,1.06586634473703,9.615
"mRock_kNN_bs_Neyman",0.8,5000,1,44,15,0.242431078583418,1.31190155641782,9.80500000000001
"mRock_kNN_global_linear_Neyman",0.8,5000,1,44,15,0.277707666438773,1.29765926684968,9.55799999999999
"mRock_kNN_bs_Neyman",0.8,5000,1,44,17,0.0944006517365126,1.69911444248986,9.904
"mRock_kNN_global_linear_Neyman",0.8,5000,1,44,17,0.13419863986005,1.66221961248119,9.504
"mRock_kNN_bs_Neyman",0.8,5000,1,44,20,-0.12893998873616,2.13312338399938,9.80900000000001
"mRock_kNN_global_linear_Neyman",0.8,5000,1,44,20,-0.0799836966729637,2.10967006056866,9.642
"mRock_kNN_bs_Neyman",0.8,5000,1,44,25,-0.135957664681148,2.249898270404,9.848
"mRock_kNN_global_linear_Neyman",0.8,5000,1,44,25,-0.105692186530145,2.26240272506148,9.39399999999999
"mRock_kNN_bs_Neyman",0.8,5000,1,44,30,-0.141458918503595,2.39037034707539,9.84399999999999
"mRock_kNN_global_linear_Neyman",0.8,5000,1,44,30,-0.109233397423615,2.38156525449257,9.36600000000001
"two_step_Neyman",0.8,5000,1,44,NA,-0.00654729953897792,2.13656226546908,0.0320000000000107
"two_step_LS",0.8,5000,1,44,NA,0.739443753998537,1.22115024326808,0.018999999999977
"Average of linear quantiles",0.8,5000,1,44,NA,-0.109489580132534,1.29909141222453,0.509000000000015
"mRock_kNN_bs_Neyman",0.8,5000,1,45,5,-0.679383986196995,2.41544281393571,9.138
"mRock_kNN_global_linear_Neyman",0.8,5000,1,45,5,-0.65855091799635,2.39392877289478,9.3
"mRock_kNN_bs_Neyman",0.8,5000,1,45,10,-0.415993306537507,3.26424456781825,9.102
"mRock_kNN_global_linear_Neyman",0.8,5000,1,45,10,-0.407478407502935,3.24167335428263,8.817
"mRock_kNN_bs_Neyman",0.8,5000,1,45,15,-0.272457612689661,2.71014030688123,9.029
"mRock_kNN_global_linear_Neyman",0.8,5000,1,45,15,-0.267745487769628,2.69227107934159,8.79199999999999
"mRock_kNN_bs_Neyman",0.8,5000,1,45,17,-0.138324431984388,2.03173760306491,9.056
"mRock_kNN_global_linear_Neyman",0.8,5000,1,45,17,-0.138582559253638,2.0345805019743,8.724
"mRock_kNN_bs_Neyman",0.8,5000,1,45,20,-0.00638667828756256,1.61628168393096,9.107
"mRock_kNN_global_linear_Neyman",0.8,5000,1,45,20,-0.00665583753574905,1.62480021735925,8.851
"mRock_kNN_bs_Neyman",0.8,5000,1,45,25,-0.00951012503511039,1.73518060487586,9.11099999999999
"mRock_kNN_global_linear_Neyman",0.8,5000,1,45,25,-0.0140696624159324,1.74699865411326,8.80500000000001
"mRock_kNN_bs_Neyman",0.8,5000,1,45,30,-0.018759433761141,1.20769876929342,9.04899999999998
"mRock_kNN_global_linear_Neyman",0.8,5000,1,45,30,-0.0123856003054499,1.22951178854825,8.78200000000001
"two_step_Neyman",0.8,5000,1,45,NA,-0.858631066112607,3.72759882866143,0.0260000000000105
"two_step_LS",0.8,5000,1,45,NA,-0.246074850444128,2.98534091402547,0.0169999999999959
"Average of linear quantiles",0.8,5000,1,45,NA,-0.500303209735439,2.28684339826222,0.395999999999987
"mRock_kNN_bs_Neyman",0.8,5000,1,46,5,-0.779263427506934,3.11053413396705,9.75
"mRock_kNN_global_linear_Neyman",0.8,5000,1,46,5,-0.77855689242391,3.1035999366573,9.953
"mRock_kNN_bs_Neyman",0.8,5000,1,46,10,-0.845151603198751,4.34968950902751,9.668
"mRock_kNN_global_linear_Neyman",0.8,5000,1,46,10,-0.849887290110193,4.35360302215093,9.374
"mRock_kNN_bs_Neyman",0.8,5000,1,46,15,-0.472416363563155,2.52095808218758,9.69999999999999
"mRock_kNN_global_linear_Neyman",0.8,5000,1,46,15,-0.46908424903472,2.50616079675515,9.34
"mRock_kNN_bs_Neyman",0.8,5000,1,46,17,-0.638237995314769,3.34236430595213,9.646
"mRock_kNN_global_linear_Neyman",0.8,5000,1,46,17,-0.63250690009958,3.32983511198633,9.366
"mRock_kNN_bs_Neyman",0.8,5000,1,46,20,-0.67491823159146,3.73111450526299,9.617
"mRock_kNN_global_linear_Neyman",0.8,5000,1,46,20,-0.674235373619562,3.72256383497037,9.375
"mRock_kNN_bs_Neyman",0.8,5000,1,46,25,-0.516668985497108,2.77936563554846,9.584
"mRock_kNN_global_linear_Neyman",0.8,5000,1,46,25,-0.515092383563277,2.78891642416878,9.346
"mRock_kNN_bs_Neyman",0.8,5000,1,46,30,-0.375526559983316,1.99912548839734,9.58800000000002
"mRock_kNN_global_linear_Neyman",0.8,5000,1,46,30,-0.374196047867987,2.00804169685053,9.28199999999998
